Unnamed: 0.1,Unnamed: 0,Title,Price,Location,Rooms,Area,Floor,Price_per_m2,Segment,FloorCategory,AreaCategory
770,770,Мужской магазин одежды · 100 м²,12000000.0,"Есильский р-н, Cfehfy 7",1,100.0,1,120000.0,комфорт,низкий,средняя
771,771,Barber.kabinet · 12 м²,600000.0,"Алматы р-н, Момышулы 4 4",1,12.0,1,50000.0,комфорт,низкий,малая
772,772,Магазин игрушек и канцелярии · 10 м²,1500000.0,"Есильский р-н, Аль фараби 44",1,10.0,1,150000.0,комфорт,низкий,малая
773,773,Готовый бизнес! · 13 м²,3200000.0,"мкр Жетысу, Кабанбай Батыра 43",1,13.0,1,246153.84615384616,комфорт,низкий,малая
774,774,Дайын бизнес · 300 м²,14000000.0,5 1,1,300.0,1,46666.666666666664,комфорт,низкий,большая
775,775,Остравок · 7 м²,2800000.0,Тамерлановский 19,1,7.0,1,400000.0,комфорт,низкий,малая
776,776,Теплица в сборе 10×12 · 100 м²,1300000.0,2пер Арыстан Баб 8,1,100.0,1,13000.0,комфорт,низкий,средняя
777,777,Бизнес-площадка с готовой кухней · 88 м²,3500000.0,"Казыбек би р-н, Шакирова 35",1,88.0,1,39772.72727272727,комфорт,низкий,средняя
778,778,"Ломбард , действующий бизнес · 40 м²",20000000.0,"Турксибский р-н, Станкевича 3",1,40.0,1,500000.0,комфорт,низкий,малая
779,779,Алкомаркет · 70 м²,8999999.0,"Есильский р-н, мкр Комсомольский, Улы дала 41/2",1,70.0,1,128571.41428571429,комфорт,низкий,средняя
780,780,Наработанный отдел · 15 м²,2500000.0,"Ульбинский, Гоголя 34",1,15.0,1,166666.66666666666,комфорт,низкий,малая
781,781,Готовый бизнес Пекарный оборудование · 25 м²,3500000.0,"Достык, Геологический 4",1,25.0,1,140000.0,комфорт,низкий,малая
782,782,Автомойка самообслуживания · 1500 м²,7500000.0,Горького 1б/2,1,1500.0,1,5000.0,комфорт,низкий,большая
783,783,Действующий барбершоп · 120 м²,6000000.0,Кердери 138,1,120.0,1,50000.0,комфорт,низкий,большая
784,784,"Готовый бизнес, бутик. · 150 м²",3800000.0,"Абайский р-н, 8-й микрорайон, Иляева 33/3",1,150.0,1,25333.333333333332,комфорт,низкий,большая
785,785,Процветающее КХ в очень живописном месте! · 300 м²,47000000.0,Жамбыл 5,1,300.0,1,156666.66666666666,комфорт,низкий,большая
786,786,Производство кисломолчных ихделии · 500 м²,15000000.0,1 1,1,500.0,1,30000.0,комфорт,низкий,большая
787,787,Готовый бизнес · 54 м²,38000000.0,Жусипа 4Б,1,54.0,1,703703.7037037037,элит,низкий,средняя
788,788,Готовый бизнес с оборудованием фаст фуд · 70 м²,6000000.0,"Алматы р-н, Кенен азербаев 4",1,70.0,1,85714.28571428571,комфорт,низкий,средняя
789,789,Готовый бизнес . · 18 м²,750000.0,"Сарыарка р-н, Шевченко 4/1",1,18.0,1,41666.666666666664,комфорт,низкий,малая
790,790,Творческая студия · 100 м²,5000000.0,Естая 79/2,1,100.0,1,50000.0,комфорт,низкий,средняя
791,791,Действующий бизнес · 700 м²,10000000.0,проспект жамбыла 202,1,700.0,1,14285.714285714286,комфорт,низкий,большая
792,792,"ТОО ФЕРМА, Земля. · 1500 м²",39000000.0,Аблайхана 35,1,1500.0,1,26000.0,комфорт,низкий,большая
793,793,Действующий бизнес столовую право аренды · 120 м²,7000000.0,Центр 1,1,120.0,1,58333.333333333336,комфорт,низкий,большая
794,794,Минимаркет · 100 м²,8000000.0,"Алматы р-н, Айнакол 66",1,100.0,1,80000.0,комфорт,низкий,средняя
795,795,Действующий бизнес · 40 м²,15000000.0,Пр.Бейбарыса 1,1,40.0,1,375000.0,комфорт,низкий,малая
796,796,Бизнес с большим трафиком · 150 м²,55000000.0,"Сарыарка р-н, Ермек Серкебаева 4",1,150.0,1,366666.6666666667,комфорт,низкий,большая
797,797,Готовый бизнес · 40 м²,2700000.0,"Нура р-н, Кабанбай батыра 59/3",1,40.0,1,67500.0,комфорт,низкий,малая
798,798,Магазин продуктовый · 42 м²,7000000.0,"Ауэзовский р-н, мкр №3 25",1,42.0,1,166666.66666666666,комфорт,низкий,малая
799,799,Продется ский Магазин · 12 м²,6500000.0,Шукирова 84 1,1,12.0,1,541666.6666666666,элит,низкий,малая
800,800,Рыбного отдела · 55 м²,11000000.0,"Казыбек би р-н, мкр Новый Город, Затаевича 10",1,55.0,1,200000.0,комфорт,низкий,средняя
801,801,Оснащеный под фаст фуд контейнер · 5 м²,4000000.0,Кичикова 65,1,5.0,1,800000.0,элит,низкий,малая
802,802,Салон красоты · 40.5 м²,50000000.0,"Ауэзовский р-н, мкр №9 19",1,40.5,1,1234567.9012345679,элит,низкий,малая
803,803,Дом с озером · 14000 м²,100000000.0,Кольджатская трасса 1,1,14000.0,1,7142.857142857143,комфорт,низкий,большая
804,804,Павильон с готовым бизнесом · 15 м²,4500000.0,"Алматы р-н, Жумабаева 8",1,15.0,1,300000.0,комфорт,низкий,малая
805,805,Кофейня павильон · 15 м²,4800000.0,24 мкр 23,1,15.0,1,320000.0,комфорт,низкий,малая
806,806,Оборудование для фотостудии · 20 м²,1000000.0,Абая 24,1,20.0,1,50000.0,комфорт,низкий,малая
807,807,Готовый доходный бизнес! · 100 м²,8000000.0,"мкр Нурсая, Мкр.Нурсая д.73/1",1,100.0,1,80000.0,комфорт,низкий,средняя
808,808,Кофейных точек · 25 м²,10000000.0,Глинки 20А,1,25.0,1,400000.0,комфорт,низкий,малая
809,809,Действующий бутик с оборудованием частично с товаром · 50 м²,3500000.0,Бауржана момышулы 20а,1,50.0,1,70000.0,комфорт,низкий,малая
810,810,Готовый бизнес сад 45 гектара частной собственности · 45 м²,90000000.0,Мухтар Исмаилова 18 19,1,45.0,1,2000000.0,элит,низкий,малая
811,811,Частный кинотеатр · 142 м²,28000000.0,"Казыбек би р-н, мкр Новый Город 77/2",1,142.0,1,197183.0985915493,комфорт,низкий,большая
812,812,Бизнес + коммерция в подарок · 280 м²,160000000.0,"Есильский р-н, Бухар жырау 77/2",1,280.0,1,571428.5714285715,элит,низкий,большая
813,813,Провайдер в интернете · 50 м²,200000000.0,Абая 6 а,1,50.0,1,4000000.0,элит,низкий,малая
814,814,Действующий продуктовый магазин. · 95 м²,30000000.0,Лесная поляна 20,1,95.0,1,315789.4736842105,комфорт,низкий,средняя
815,815,Магазин мужской одежды · 100 м²,5000000.0,Бауыржан Момышулы 3/1,1,100.0,1,50000.0,комфорт,низкий,средняя
816,816,Донерная · 8 м²,1800000.0,Илахун Коккоза 28,1,8.0,1,225000.0,комфорт,низкий,малая
817,817,Готовый бизнес по продаже дверей и ламината · 400 м²,65000000.0,"Сарыарка р-н, Ермек Серкебаев 4",1,400.0,1,162500.0,комфорт,низкий,большая
818,818,Действующее Кафе · 364.3 м²,336680000.0,Кайрата Рыскулбекова 6,1,364.3,1,924183.3653582212,элит,низкий,большая
819,819,2 действующих филиала · 300 м²,110000000.0,"Наурызбайский р-н, мкр Калкаман-2, Габдула Сланова 92",1,300.0,1,366666.6666666667,комфорт,низкий,большая
820,820,3 действующих бизнеса на одной територии · 400 м²,55000000.0,Кайнар 1,1,400.0,1,137500.0,комфорт,низкий,большая
821,821,ДЕЙСТВУЮЩИЙ ГОТОВЫЙ БИЗНЕС МАГАЗИН + КАФЕ · 200 м²,25000000.0,Гагарина 127,1,200.0,1,125000.0,комфорт,низкий,большая
822,822,"Крестьянское хозяйство 890,5899 · 864.5899 м²",2350000000.0,"Казахстан, Алматинская область, город Қонаев, Шенгельдинский сельский округ, село Шенгельды, Учетный квартал 257, строение 310, 310",1,864.5899,1,2718051.6450631684,элит,низкий,большая
823,823,Кондитерский дом Дессерто · 154.6 м²,15000000.0,32Б мкр 3,1,154.6,1,97024.57956015524,комфорт,низкий,большая
824,824,Продукты магазин · 86 м²,10000000.0,"Сарайшык р-н, Толе би 25/1",1,86.0,1,116279.06976744186,комфорт,низкий,средняя
825,825,Племенное хозяйство · 100000 м²,860000000.0,Мира 30,1,100000.0,1,8600.0,комфорт,низкий,большая
826,826,Завод · 650 м²,74000000.0,"Турксибский р-н, Суюнбая 201",1,650.0,1,113846.15384615384,комфорт,низкий,большая
827,827,Массажный дом TimeStop · 100 м²,3000000.0,Алипова 3,1,100.0,1,30000.0,комфорт,низкий,средняя
